         139373 function calls (131296 primitive calls) in 0.287 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1810    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\_utils.py:13(is_used)
        7    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\module.py:109(verify)
        3    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:345(_format_dict_items)
       62    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\nrtopt.py:120(_move_and_group_decref_after_all_increfs)
       44    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:81(def_reach)
      168    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:646(<genexpr>)
     4449    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
      157    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\nrtopt.py:29(_extract_functions)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:154(_run_block_rewrite)
      102    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ssa.py:177(_run_ssa_block_pass)
       24    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:361(_dispatch)
       35    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:467(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:737(make_optional_none)
       57    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:334(_eliminate_dead_blocks)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:1022(_lower_call_normal)
       91    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:456(__init__)
       17    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:492(__init__)
  227/225    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:130(_get_reference)
       34    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:805(branch)
        6    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:472(get_function_type)
       22    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\analysis.py:190(compute_live_variables)
       23    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:59(__call__)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:666(get_returned_value)
      285    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
       29    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:813(cbranch)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\funcdesc.py:182(from_specialized_function)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:219(extract_function_arguments)
       75    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:619(append_basic_block)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\funcdesc.py:163(_from_python_function)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:145(decode_arguments)
       33    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:548(_icmp)
  227/224    0.000    0.000    0.001    0.000 {built-in method builtins.any}
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:448(_get_return_status)
     3075    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
       27    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\functools.py:870(wrapper)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:205(from_return)
       14    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\module.py:45(add_metadata)
        1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callwrapper.py:20(add_arg)
       72    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:403(_repr)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\funcdesc.py:38(__init__)
      356    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\nrtopt.py:79(_examine_refct_op)
      104    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\value.py:206(is_declaration)
        1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callwrapper.py:183(get_env)
       90    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\np\numpy_support.py:323(ufunc_can_cast)
       40    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:561(<genexpr>)
       11    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\itanium_mangler.py:125(mangle_identifier)
        8    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler_machinery.py:237(finalize)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:683(create_library)
       39    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\templates.py:634(_get_impl)
       61    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:235(append_basic_block)
       34    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:324(descr)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:92(__init__)
        6    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\llvmpy\core.py:170(add_function)
       78    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\misc.py:226(can_convert_to)
       57    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:509(_find_back_edges)
       15    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:45(bitcast)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:293(mangler)
       57    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:415(_find_dominator_tree)
       87    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\value.py:143(name)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\funcdesc.py:12(default_mangler)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:797(__call__)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\itanium_mangler.py:212(mangle)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:548(scan_defined_symbols)
       56    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:762(__str__)
        8    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler_machinery.py:343(dependency_analysis)
     2972    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\callconv.py:383(return_user_exc)
       18    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:917(get_valid)
1029/1021    0.001    0.000    0.001    0.000 {built-in method builtins.getattr}
       30    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\np\numpy_support.py:118(as_dtype)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\packer.py:104(from_arguments)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:1321(serialize_object)
       11    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\itanium_mangler.py:133(<listcomp>)
       14    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:513(get_constant_generic)
     1743    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
       57    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:358(_find_postorder)
      577    0.000    0.000    0.001    0.000 {method 'get' of 'dict' objects}
       47    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\ffi.py:198(__exit__)
        8    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:1004(__repr__)
       26    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:260(dispatch)
       24    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\llvmpy\core.py:173(add_global_variable)
       56    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\passmanagers.py:108(initialize)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:266(refresh)
       70    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:113(<listcomp>)
      152    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\runtime\nrtopt.py:55(_extract_basic_blocks)
       34    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:308(__init__)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\packer.py:109(<listcomp>)
        7    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:669(_create_empty_module)
        8    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:196(short)
      2/1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:599(from_argument)
       48    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:492(get_value_type)
      2/1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:542(_from)
      317    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:250(function_type)
       15    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\module.py:215(_get_metadata_lines)
       56    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\passmanagers.py:115(finalize)
       72    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:412(format)
       94    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\ffi.py:188(close)
       17    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\base.py:464(insert_unique_const)
       18    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\np\numpy_support.py:358(<listcomp>)
      159    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:683(__init__)
       17    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1374(resolve_value_type)
       75    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:779(__init__)
      150    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\_collections_abc.py:742(__iter__)
        8    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\ntpath.py:214(basename)
      174    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:76(add_edge)
       18    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\npydecl.py:24(_handle_inputs)
        9    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1391(typeof_const)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\packer.py:87(as_arguments)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\decorators.py:181(wrapper)
      127    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:121(_to_string)
        8    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\ntpath.py:180(split)
       13    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\llvmpy\core.py:146(bitcast)
   231/57    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:364(_dfs_rec)
      186    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\errors.py:725(new_error_context)
       22    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\misc.py:56(literal)
      173    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:27(as_pointer)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\dispatcher.py:667(__init__)
    98/72    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\pprint.py:502(_safe_repr)
       38    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir_utils.py:2070(enforce_no_dels)
       42    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\types.py:418(wrap_constant_value)
2869/2861    0.001    0.000    0.001    0.000 {built-in method builtins.len}
      854    0.001    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\ffi.py:55(__getattr__)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:151(refresh)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\compiler.py:497(define_untyped_pipeline)
       57    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:523(_find_topo_order)
       60    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\errors.py:432(catch_warnings)
       17    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:514(descr)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:1303(serialize_uncached)
        8    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:1366(_lit_or_omitted)
       90    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\functions.py:74(add_error)
       14    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\typeof.py:37(typeof_impl)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:720(_check_llvm_bugs)
       57    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:551(_find_loops)
        3    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:301(err_set_none)
      230    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:321(_dfs)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:843(gil_release)
      209    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\value.py:81(__init__)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\packer.py:97(<listcomp>)
       56    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\values.py:577(__repr__)
       15    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:910(global_constant)
      190    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\templates.py:1137(new_registrations)
       27    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\itanium_mangler.py:86(_escape_string)
      4/2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:596(as_argument)
        2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:250(_finalize_dyanmic_globals)
      4/2    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:535(_as)
      657    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\_utils.py:71(_stringify_metadata)
       13    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:609(select)
       10    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:307(if_else)
       20    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\context.py:8(get_global_context)
       57    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:541(_find_descendents)
       12    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:188(__call__)
        3    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\templates.py:647(_build_impl)
      314    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\ir.py:1202(find_insts)
        4    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\module.py:200(clone)
        1    0.000    0.000    0.001    0.001 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:1340(to_native_value)
        3    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:148(_get_module_for_linking)
  227/188    0.000    0.000    0.001    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\abc.py:100(__subclasscheck__)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\lowering.py:66(__init__)
       27    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:386(store)
       86    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(can_cast)
       84    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\functions.py:294(<genexpr>)
  826/713    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
       26    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\interpreter.py:171(_iter_inst)
        8    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\ntpath.py:124(splitdrive)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\byteflow.py:149(_build_cfg)
        1    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\boxing.py:70(unbox_float)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typing\context.py:686(load_additional_registries)
       20    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:559(icmp_signed)
       15    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\cgutils.py:44(make_bytearray)
        5    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\module.py:138(data_layout)
       64    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\builder.py:277(_branch_helper)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\codegen.py:529(scan_unresolved_symbols)
       18    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\binding\ffi.py:297(__exit__)
       10    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:693(traverse)
       16    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:2772(__init__)
       27    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\re.py:203(sub)
       45    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\inspect.py:2489(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1026(unify)
      660    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:91(successors)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1461(typeof_global)
      174    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:306(_add_edge)
      395    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
      652    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:1108(string_from_string)
       10    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\datamodel\models.py:700(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:308(err_write_unraisable)
   231/57    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\controlflow.py:529(_dfs_rec)
       13    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\llvmlite\ir\instructions.py:277(__init__)
       23    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\typeinfer.py:1000(add_type)
     1266    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\types\abstract.py:95(key)
        4    0.000    0.000    0.000    0.000 C:\Users\UserA\anaconda3\envs\PyConcurrent\lib\site-packages\numba\core\pythonapi.py:1145(sys_write_stdout)
